ns:user.jamie.default_domain.yacht_racing.yacht_crew.regattas..user.jamie.default_domain.yacht_racing.competitor.owner	ns:user.jamie.default_domain.yacht_racing.yacht_crew	ns:user.jamie.default_domain.yacht_racing.yacht_owner
ns:base.natlang.grouped_topic.member_topics	ns:base.natlang.grouped_topic	ns:common.topic
ns:interests.collectable_item.in_collections..interests.collection.collector	ns:interests.collectable_item	ns:interests.collector
ns:ice_hockey.hockey_conference.divisions	ns:ice_hockey.hockey_conference	ns:ice_hockey.hockey_division
ns:royalty.noble_title.used_in..royalty.system_title_relationship.system	ns:royalty.noble_title	ns:royalty.system_of_nobility
ns:user.jasso.default_domain.instant_messenger_network.parent_company	ns:user.jasso.default_domain.instant_messenger_network	ns:business.business_operation
ns:american_football.football_team.historical_roster..american_football.football_historical_roster_position.player	ns:american_football.football_team	ns:sports.pro_athlete
ns:cvg.computer_videogame.cvg_genre	ns:cvg.computer_videogame	ns:cvg.cvg_genre
ns:sports.tournament_event_competitor.events_competed_in..sports.competitor_competition_relationship.country	ns:sports.tournament_event_competitor	ns:sports.sport_country
ns:user.jamie.oldwine.winery.varietals	ns:user.jamie.oldwine.winery	ns:user.jamie.oldwine.varietal
ns:base.danceporn.dancer.music_video	ns:base.danceporn.dancer	ns:base.danceporn.video
ns:base.ghtech.gh_nonprofits.technologies	ns:base.ghtech.gh_nonprofits	ns:base.ghtech.technologies
ns:baseball.baseball_league.divisions	ns:baseball.baseball_league	ns:baseball.baseball_division
ns:religion.monastery.religious_order	ns:religion.monastery	ns:religion.religious_order
ns:education.educational_institution.honorary_degrees_awarded..education.honorary_degree.recipient	ns:education.educational_institution	ns:education.honorary_degree_recipient
ns:user.robert.mobile_phones.mobile_phone.regional_submodels..user.robert.mobile_phones.regional_submodel.region	ns:user.robert.mobile_phones.mobile_phone	ns:user.robert.mobile_phones.mobile_phone_region
ns:music.voice.singers	ns:music.voice	ns:music.group_member
ns:medicine.infectious_disease.vaccine	ns:medicine.infectious_disease	ns:medicine.vaccine
ns:film.film_casting_director.films_casting_directed	ns:film.film_casting_director	ns:film.film
ns:government.governmental_jurisdiction.agencies	ns:government.governmental_jurisdiction	ns:government.government_agency
ns:user.jamie.food.herb_complement.complemented_by	ns:user.jamie.food.herb_complement	ns:user.jamie.food.herb
ns:language.language_writing_system.type_of_writing	ns:language.language_writing_system	ns:language.language_writing_type
ns:religion.religion.places_of_worship	ns:religion.religion	ns:religion.place_of_worship
ns:computer.software.software_genre	ns:computer.software	ns:computer.software_genre
ns:tv.tv_writer.episodes_written	ns:tv.tv_writer	ns:tv.tv_series_episode
ns:film.personal_film_appearance_type.film_appearances..film.personal_film_appearance.film	ns:film.personal_film_appearance_type	ns:film.film
ns:fictional_universe.ethnicity_in_fiction.characters_of_this_ethnicity	ns:fictional_universe.ethnicity_in_fiction	ns:fictional_universe.fictional_character
ns:geography.mountain_pass.range	ns:geography.mountain_pass	ns:geography.mountain_range
ns:base.politicalconventions.political_convention.venues	ns:base.politicalconventions.political_convention	ns:base.politicalconventions.convention_venue
ns:amusement_parks.park.rides	ns:amusement_parks.park	ns:amusement_parks.ride
ns:government.governmental_body.component_bodies	ns:government.governmental_body	ns:government.governmental_body
ns:digicams.digital_camera.format	ns:digicams.digital_camera	ns:digicams.camera_format
ns:user.sandos.software.revision_control_software.rcstype	ns:user.sandos.software.revision_control_software	ns:user.sandos.software.rcs_type
ns:base.hauntedplaces.ghost.haunts	ns:base.hauntedplaces.ghost	ns:base.hauntedplaces.haunted_places
ns:base.breakfast.breakfast_cereal_brand.manufacturer	ns:base.breakfast.breakfast_cereal_brand	ns:base.breakfast.breakfast_cereal_manufacturer
ns:media_common.dedicator.dedications..media_common.dedication.dedicated_to	ns:media_common.dedicator	ns:media_common.dedicatee
ns:user.robert.mobile_phones.product_brand.products	ns:user.robert.mobile_phones.product_brand	ns:user.robert.mobile_phones.product
ns:base.typefaces.typeface.based_on	ns:base.typefaces.typeface	ns:base.typefaces.typeface
ns:sports.sports_team_location.teams	ns:sports.sports_team_location	ns:sports.sports_team
ns:award.award_winning_work.awards_won..award.award_honor.award	ns:award.award_winning_work	ns:award.award_category
ns:base.americancivilwar.theater.campaigns	ns:base.americancivilwar.theater	ns:base.americancivilwar.campaign
ns:astronomy.star_system.planetary_system	ns:astronomy.star_system	ns:astronomy.star_system_body
ns:fictional_universe.fictional_character_creator.fictional_characters_created	ns:fictional_universe.fictional_character_creator	ns:fictional_universe.fictional_character
ns:sports.sports_award_type.winners..sports.sports_award.award_winner	ns:sports.sports_award_type	ns:sports.sports_award_winner
ns:base.popstra.celebrity.parties..base.popstra.party_attendance_person.party	ns:base.popstra.celebrity	ns:base.popstra.party
ns:base.x2010fifaworldcupsouthafrica.fifa_world_cup.champion	ns:base.x2010fifaworldcupsouthafrica.fifa_world_cup	ns:soccer.football_team
ns:book.magazine_issue.cover_artist	ns:book.magazine_issue	ns:book.illustrator
ns:user.jamie.default_domain.yacht_racing.yacht_owner.competitions..user.jamie.default_domain.yacht_racing.competitor.sponsoring_club	ns:user.jamie.default_domain.yacht_racing.yacht_owner	ns:user.jamie.default_domain.yacht_racing.yacht_club
ns:base.saints.saint.venerated_in	ns:base.saints.saint	ns:religion.religion
ns:location.hud_foreclosure_area.estimated_number_of_mortgages..measurement_unit.dated_integer.source	ns:location.hud_foreclosure_area	ns:dataworld.information_source
ns:base.dancingwiththestars.professional_performer.celebrity_dance_partner	ns:base.dancingwiththestars.professional_performer	ns:base.dancingwiththestars.contestant
ns:user.duck1123.default_domain.alternate_persona.personae	ns:user.duck1123.default_domain.alternate_persona	ns:user.duck1123.default_domain.primary_identity
ns:computer.software_genre.parent_genre	ns:computer.software_genre	ns:computer.software_genre
ns:base.newsevents.photograph.photographer	ns:base.newsevents.photograph	ns:base.newsevents.photographer
ns:measurement_unit.unit_of_force.measurement_system	ns:measurement_unit.unit_of_force	ns:measurement_unit.measurement_system
ns:education.educational_degree.people_with_this_degree..education.education.minor	ns:education.educational_degree	ns:education.field_of_study
ns:time.holiday.featured_in_religions	ns:time.holiday	ns:religion.religion
ns:royalty.kingdom.rulers	ns:royalty.kingdom	ns:royalty.monarch
ns:user.robert.x2008_presidential_election.candidate.presidential_campaigns	ns:user.robert.x2008_presidential_election.candidate	ns:user.robert.x2008_presidential_election.campaign
ns:user.micahsaul.advertising.advertiser.ad_campaigns	ns:user.micahsaul.advertising.advertiser	ns:user.micahsaul.advertising.ad_campaign
ns:base.fight.crime_type.people_convicted_of_this_crime..base.crime.criminal_conviction.guilty_of	ns:base.fight.crime_type	ns:base.fight.crime_type
ns:sports.sports_team.roster..ice_hockey.hockey_previous_roster_position.team	ns:sports.sports_team	ns:sports.sports_team
ns:location.statistical_region.major_imports..location.imports_exports_by_industry.industry	ns:location.statistical_region	ns:business.industry
ns:award.long_list_nominee.long_list_nominations..award.long_list_nomination.award	ns:award.long_list_nominee	ns:award.award_category
ns:government.government_position_held.jurisdiction_of_office	ns:government.government_position_held	ns:government.governmental_jurisdiction
ns:internet.blog.focus	ns:internet.blog	ns:common.topic
ns:base.fight.crime_type.acquittals_of_this_type..base.crime.acquittal.criminal_trial	ns:base.fight.crime_type	ns:base.crime.criminal_trial
ns:opera.opera_production.producing_company	ns:opera.opera_production	ns:opera.opera_company
ns:royalty.royal_line.monarchs_from_this_line	ns:royalty.royal_line	ns:royalty.monarch
ns:base.infrastructure.infrastructural_municipality.sewage_treatment_plant	ns:base.infrastructure.infrastructural_municipality	ns:base.infrastructure.sewage_treatment_plant
ns:base.represent.agent.celebrity_represented..base.represent.agent_celebrity_representation.celebrity_represented	ns:base.represent.agent	ns:celebrities.celebrity
ns:base.fires.explosion_cause.explosion	ns:base.fires.explosion_cause	ns:base.fires.explosion
ns:sports.sports_team.roster..american_football.football_roster_position.player	ns:sports.sports_team	ns:sports.pro_athlete
ns:base.webvideo.internet_video.writer	ns:base.webvideo.internet_video	ns:base.webvideo.internet_video_writer
ns:base.roses.roses.named_after	ns:base.roses.roses	ns:symbols.name_source
ns:user.rcheramy.default_domain.hockey_player.drafted..user.rcheramy.default_domain.nhl_draft_pick.nhl_team	ns:user.rcheramy.default_domain.hockey_player	ns:user.rcheramy.default_domain.hockey_team
ns:comic_strips.comic_strip.syndicate..comic_strips.comic_strip_syndicate_duration.syndicate	ns:comic_strips.comic_strip	ns:comic_strips.comic_strip_syndicate
ns:base.culturalevent.event.entity_involved	ns:base.culturalevent.event	ns:common.topic
ns:user.techgnostic.default_domain.magazine_topic.periodical	ns:user.techgnostic.default_domain.magazine_topic	ns:user.techgnostic.default_domain.periodical
ns:royalty.order_of_chivalry.chivalric_rank..royalty.chivalric_rank_precedence.higher_rank	ns:royalty.order_of_chivalry	ns:royalty.chivalric_rank
ns:base.popstra.celebrity.insult_victim..base.popstra.public_insult.perpetrator	ns:base.popstra.celebrity	ns:base.popstra.celebrity
ns:medicine.transmission_route.infections_that_travel_this_way	ns:medicine.transmission_route	ns:medicine.infectious_disease
ns:fictional_universe.fictional_setting.fictional_characters_born_here	ns:fictional_universe.fictional_setting	ns:fictional_universe.fictional_character
ns:comic_books.comic_book_creator.series_created	ns:comic_books.comic_book_creator	ns:comic_books.comic_book_series
ns:cvg.computer_game_content_descriptor.rating_system	ns:cvg.computer_game_content_descriptor	ns:cvg.computer_game_rating_system
ns:amusement_parks.roller_coaster_material.roller_coasters	ns:amusement_parks.roller_coaster_material	ns:amusement_parks.roller_coaster
ns:base.pests.pesticide_class.higher_class	ns:base.pests.pesticide_class	ns:base.pests.pesticide_class
ns:user.robert.us_congress.congressional_district.current_house_representative	ns:user.robert.us_congress.congressional_district	ns:user.robert.us_congress.us_representative
ns:base.nobelprizes.nobel_subject_area.nobel_awards..base.nobelprizes.nobel_honor.subject_area	ns:base.nobelprizes.nobel_subject_area	ns:base.nobelprizes.nobel_subject_area
ns:rail.locomotive.owners..rail.locomotive_ownership.owner	ns:rail.locomotive	ns:rail.locomotive_owner
ns:base.aareas.schema.administrative_area.administrative_children	ns:base.aareas.schema.administrative_area	ns:base.aareas.schema.administrative_area
ns:user.jamie.default_domain.yacht_racing.yacht_crew.regattas..user.jamie.default_domain.yacht_racing.competitor.helmsman	ns:user.jamie.default_domain.yacht_racing.yacht_crew	ns:user.jamie.default_domain.yacht_racing.yacht_helmsman
ns:user.margit.default_domain.research_project.research_focus	ns:user.margit.default_domain.research_project	ns:education.field_of_study
ns:base.zionism.founder.founder_of	ns:base.zionism.founder	ns:base.zionism.settlement
ns:base.architecture2.structure2.damaged_in_event	ns:base.architecture2.structure2	ns:base.architecture2.structure_damaging_event
ns:base.pokemon.evolves_from.evolves_to	ns:base.pokemon.evolves_from	ns:base.pokemon.pok_mon
ns:ice_hockey.hockey_division.teams	ns:ice_hockey.hockey_division	ns:ice_hockey.hockey_team
ns:base.yalebase.secret_society.notable_members..base.yalebase.secret_society_membership.member	ns:base.yalebase.secret_society	ns:base.yalebase.secret_society_member
ns:religion.belief.belief_of	ns:religion.belief	ns:religion.religion
ns:olympics.olympic_games.medals_awarded..olympics.olympic_medal_honor.event	ns:olympics.olympic_games	ns:olympics.olympic_event_competition
ns:internet.website_category.sites	ns:internet.website_category	ns:internet.website
ns:base.centreforeresearch.service.software	ns:base.centreforeresearch.service	ns:base.centreforeresearch.software_technology
ns:location.mailing_address.citytown	ns:location.mailing_address	ns:location.location
ns:base.argumentmaps.thing_of_disputed_value.disparagement	ns:base.argumentmaps.thing_of_disputed_value	ns:base.argumentmaps.expression_of_disvalue
ns:base.undergroundhumanthings.underground_object.underneath	ns:base.undergroundhumanthings.underground_object	ns:base.undergroundhumanthings.location_on_top_of_something_buried
